saleprice,address,sqft,date,bathrooms,bedrooms,studio,floor
788113.1776,301 east 63rd street,975,2007-07-23,1,2,0,2
441862.2952,301 east 63rd street,975,2017-04-05,1,2,0,2
649608.2319,301 east 63rd street,,2004-06-22,1,,0,3
455355.6996,301 east 63rd street,,2003-09-17,1,6,0,3
458170.897,301 east 63rd street,146061,2006-07-06,1,1,0,3
443983.6359,301 east 63rd street,566,2006-08-10,1,,1,4
829536.3067,301 east 63rd street,950,2007-10-25,1,2,0,4
477497.1469,301 east 63rd street,,2007-08-02,1,1,0,5
503863.8211,301 east 63rd street,1000,2003-08-29,1,1,0,5
748743.7735,301 east 63rd street,1000,2008-05-30,1,1,0,5
402072.0341,301 east 63rd street,1000,2016-10-21,1,1,0,5
1462276.774,301 east 63rd street,,2007-01-30,1,,0,5
836888.435,301 east 63rd street,,2015-05-08,2,3,0,5
567027.8619,301 east 63rd street,700,2007-08-09,1,1,0,5
418682.9864,301 east 63rd street,550,2007-06-08,1,,1,5
702620.8002,301 east 63rd street,1000,2005-04-25,1,2,0,5
515621.0538,301 east 63rd street,1000,2015-09-25,1,2,0,5
487940.7326,301 east 63rd street,950,2003-05-22,1,1,0,6
489160.2674,301 east 63rd street,950,2015-06-24,1,1,0,6
843011.7701,301 east 63rd street,,2018-04-10,1,1,0,6
421677.0572,301 east 63rd street,975,2018-10-23,1,2,0,6
560210.1627,301 east 63rd street,750,2005-05-06,1,1,0,6
634222.6279,301 east 63rd street,750,2006-05-18,1,1,0,6
432543.9314,301 east 63rd street,550,2007-10-17,1,1,0,6
1402062.458,301 east 63rd street,,2008-01-16,1,1,0,6
423245.6098,301 east 63rd street,,2003-08-12,1,2,0,7
952046.6829,301 east 63rd street,,2005-07-05,1,2,0,7
736452.9451,301 east 63rd street,900,2005-07-21,1,1,0,7
677857.0126,301 east 63rd street,475,2008-04-08,1,,1,8
542038.5406,301 east 63rd street,750,2004-09-14,1,1,0,8
721071.8123,301 east 63rd street,950,2008-11-05,1,2,0,8
433735.1158,301 east 63rd street,,2006-07-06,1,1,0,8
757248.1428,301 east 63rd street,900,2007-10-17,1,1,0,9
539795.3185,301 east 63rd street,975,2003-07-23,1,2,0,9
841716.172,301 east 63rd street,975,2005-09-29,1,2,0,9
434238.4918,301 east 63rd street,975,2014-05-27,1,2,0,9
557167.4901,301 east 63rd street,975,2016-03-11,1,2,0,9
2680022.4,35 east 63rd   street,,2012-11-06,1,5,0,0
4237974.033,35 east 63rd   street,,2014-03-03,1,5,0,0
2477461.587,35 east 63rd   street,,2016-07-13,1,5,0,0
1332974.154,405 east 63rd street,,2017-09-18,2,3,0,10
421677.0572,405 east 63rd street,,2018-10-15,1,,1,10
620722.3787,405 east 63rd street,800,2004-12-20,1,1,0,10
490951.4002,405 east 63rd street,800,2011-12-19,1,1,0,10
540215.5472,405 east 63rd street,800,2014-09-30,1,1,0,10
571308.2345,405 east 63rd street,1000,2003-12-29,1,1,0,10
631249.8895,405 east 63rd street,1000,2015-02-12,1,1,0,10
671092.9438,405 east 63rd street,800,2006-09-11,1,1,0,10
556422.298,405 east 63rd street,800,2013-08-08,1,1,0,10
1407456.231,405 east 63rd street,,2015-10-16,2,2,0,11
572168.9021,405 east 63rd street,,2013-04-23,,,0,11
473868.651,405 east 63rd street,,2003-06-10,1,1,0,11
591210.186,405 east 63rd street,,2017-08-01,1,1,0,11
937497.0286,405 east 63rd street,,2003-09-08,2,2,0,11
703900.6195,405 east 63rd street,,2005-04-11,1,1,0,11
415197.6117,405 east 63rd street,450,2016-04-25,1,,1,11
404732.1863,405 east 63rd street,,2017-07-20,1,,1,12
576041.1427,405 east 63rd street,,2003-05-19,1,1,0,12
1912793.652,405 east 63rd street,2200,2018-12-19,3,5,0,12
1143409.912,405 east 63rd street,,2006-08-14,1,1,0,12
565482.2811,405 east 63rd street,850,2003-11-06,1,1,0,12
749937.1967,405 east 63rd street,850,2006-09-12,1,1,0,12
668987.6927,405 east 63rd street,850,2015-05-15,1,1,0,12
760262.9084,405 east 63rd street,,2008-05-05,1,1,0,12
448238.8749,405 east 63rd street,,2005-10-27,1,1,0,12
461975.1527,405 east 63rd street,,2018-06-13,1,1,0,1
556485.4089,405 east 63rd street,775,2004-03-23,1,1,0,1
719053.1724,405 east 63rd street,775,2010-06-28,1,1,0,1
540579.8285,405 east 63rd street,750,2007-04-12,1,1,0,1
469256.9855,405 east 63rd street,750,2013-06-04,1,1,0,1
618763.4928,405 east 63rd street,800,2017-07-10,1,1,0,1
415400.2857,405 east 63rd street,,2018-05-14,1,,1,1
558867.3264,405 east 63rd street,900,2010-03-29,1,1,0,1
458759.4252,405 east 63rd street,780,2010-12-02,1,1,0,2
727322.9536,405 east 63rd street,950,2006-09-12,1,1,0,2
477308.4665,405 east 63rd street,750,2012-06-18,1,1,0,2
578577.4897,405 east 63rd street,750,2017-08-16,1,1,0,2
524385.5736,405 east 63rd street,,2008-06-25,1,1,0,2
740217.7213,405 east 63rd street,1000,2015-10-16,1,2,0,2
476023.9718,405 east 63rd street,580,2006-06-22,1,,1,3
502667.9877,405 east 63rd street,580,2008-10-08,1,,1,3
481692.1664,405 east 63rd street,,2003-02-19,1,1,0,3
471884.5067,405 east 63rd street,,2012-06-15,1,1,0,3
639050.8204,405 east 63rd street,,2017-07-10,1,1,0,3
427264.7179,405 east 63rd street,520,2017-10-13,1,,1,4
420696.4129,405 east 63rd street,580,2018-10-12,1,,1,4
797069.0091,405 east 63rd street,1000,2007-07-09,1,1,0,4
642937.8693,405 east 63rd street,1000,2013-12-04,1,1,0,4
442201.7838,405 east 63rd street,800,2003-11-10,1,1,0,4
548083.9931,405 east 63rd street,800,2014-08-07,1,1,0,4
490931.1096,405 east 63rd street,,2013-03-19,1,1,0,5
483175.026,405 east 63rd street,750,2005-02-10,1,1,0,5
567907.5069,405 east 63rd street,750,2011-06-03,1,1,0,5
607226.5071,405 east 63rd street,750,2016-04-22,1,1,0,5
746582.676,405 east 63rd street,800,2007-10-25,1,1,0,5
537137.6071,405 east 63rd street,800,2015-06-10,1,1,0,5
662251.9027,405 east 63rd street,800,2019-01-09,1,1,0,5
463095.6251,405 east 63rd street,461,2018-07-30,1,,1,6
758493.6257,405 east 63rd street,950,2005-08-03,1,1,0,6
827508.0251,405 east 63rd street,950,2008-08-14,1,1,0,6
470116.0351,405 east 63rd street,550,2019-02-20,1,,1,6
613920.2576,405 east 63rd street,825,2006-10-16,1,1,0,6
531998.9122,405 east 63rd street,825,2014-12-23,1,1,0,6
553994.5063,405 east 63rd street,900,2009-06-16,1,1,0,6
531548.065,405 east 63rd street,800,2012-06-05,1,1,0,6
447887.2515,405 east 63rd street,,2009-09-22,1,1,0,7
453065.9073,405 east 63rd street,,2015-11-17,1,1,0,7
809377.7332,405 east 63rd street,950,2008-06-03,1,1,0,7
455848.2423,405 east 63rd street,750,2003-10-06,1,1,0,7
489433.8606,405 east 63rd street,750,2011-07-12,1,1,0,7
604917.7482,405 east 63rd street,800,2010-06-22,1,1,0,7
602800.6961,405 east 63rd street,800,2014-04-16,1,1,0,7
520970.988,405 east 63rd street,1000,2003-04-23,1,1,0,7
776218.6144,405 east 63rd street,1000,2006-09-12,1,1,0,7
615517.1558,405 east 63rd street,,2007-12-20,1,1,0,7
501586.2009,405 east 63rd street,600,2008-06-18,1,,1,7
408445.7815,405 east 63rd street,450,2018-08-17,1,,1,8
669939.4949,405 east 63rd street,,2005-08-23,1,1,0,8
538874.273,405 east 63rd street,,2014-05-28,1,1,0,8
418341.1549,405 east 63rd street,,2018-01-02,1,1,0,8
542864.1455,405 east 63rd street,718,2014-08-25,1,1,0,8
557190.8977,405 east 63rd street,,2015-08-05,1,1,0,8
600259.7181,405 east 63rd street,,2016-02-24,1,1,0,8
513084.8584,405 east 63rd street,,2003-02-07,1,1,0,9
685861.9736,405 east 63rd street,,2007-12-12,2,2,0,9
405848.8144,405 east 63rd street,600,2010-07-16,1,,1,9
568834.2191,405 east 63rd street,600,2017-04-19,1,,1,0
667270.2284,405 east 63rd street,,2003-03-05,1,1,0,0
667716.8253,405 east 63rd street,,2012-02-09,1,1,0,0
741786.2244,405 east 63rd street,800,2018-05-02,1,1,0,0
721786.9243,405 east 63rd street,1000,2004-06-28,1,2,0,0
828499.6744,405 east 63rd street,1000,2013-05-28,1,2,0,0
946143.8451,405 east 63rd street,1000,2016-09-14,1,2,0,0
419948.756,405 east 63rd street,,2004-06-07,1,,0,0
772537.4379,405 east 63rd street,122346,2014-08-11,1,1,0,0
468286.841,420 east 64th street,,2004-04-29,1,1,0,10
652682.547,420 east 64th street,,2011-04-22,,1,0,10
725085.962,425 east 63rd street,,2007-06-19,1,1,0,10
521984.7553,425 east 63rd street,,2014-08-05,,1,0,12
879356.7032,425 east 63rd street,,2004-11-17,1,1,0,12
456541.6968,425 east 63rd street,,2010-06-07,,1,0,2
733680.0485,420 east 64th street,,2003-12-04,2,3,0,2
569718.2363,425 east 63rd street,,2009-12-08,1,1,0,2
2089609.785,425 east 63rd street,,2009-10-13,3,3,0,7
521047.4557,420 east 64th street,,2003-09-16,1,1,0,8
710782.5453,420 east 64th street,,2005-09-26,1,2,0,9
530861.2187,425 east 63rd street,530,2006-02-03,1,1,0,10
655893.2866,420 east 64th street,775,2013-06-25,1,1,0,10
794182.7164,425 east 63rd street,800,2014-06-05,1,1,0,10
860675.6257,420 east 64th street,845,2017-05-11,1,1,0,10
761978.5322,420 east 64th street,760,2018-01-26,1,1,0,10
1007377.954,420 east 64th street,900,2008-07-23,1,1,0,11
775341.4591,420 east 64th street,800,2008-07-25,1,1,0,11
976251.3482,425 east 63rd street,950,2008-12-22,1,2,0,11
754099.5187,425 east 63rd street,950,2011-02-15,1,2,0,11
421555.8445,420 east 64th street,800,2004-12-02,1,2,0,11
658024.5481,425 east 63rd street,800,2007-01-05,1,2,0,11
542452.954,425 east 63rd street,800,2009-06-24,1,2,0,11
595656.4412,420 east 64th street,,2013-08-08,1,,1,11
632514.6526,420 east 64th street,,2017-01-10,1,,1,11
689122.487,420 east 64th street,530,2017-09-11,1,1,0,12
874841.1018,420 east 64th street,900,2008-04-28,1,1,0,12
938139.4337,425 east 63rd street,900,2008-12-15,1,1,0,12
720066.695,425 east 63rd street,900,2010-06-30,1,1,0,12
697152.1094,425 east 63rd street,740,2014-04-22,1,1,0,12
1372839.207,425 east 63rd street,,2010-05-14,2,3,0,12
1131948.458,420 east 64th street,,2016-06-07,1,1,0,12
694615.7667,425 east 63rd street,770,2014-02-11,1,1,0,12
532476.2764,420 east 64th street,550,2009-04-21,1,,1,12
790743.8279,420 east 64th street,835,2007-06-12,1,1,0,1
643661.9793,425 east 63rd street,950,2010-07-19,1,1,0,1
709785.6824,420 east 64th street,835,2014-07-02,1,1,0,1
731154.6367,425 east 63rd street,950,2015-11-12,1,1,0,1
693817.5203,425 east 63rd street,760,2007-06-26,1,1,0,1
1301936.694,420 east 64th street,,2016-12-28,1,1,0,1
428858.774,425 east 63rd street,,2012-02-14,1,1,0,1
805790.455,420 east 64th street,,2015-09-28,,1,0,2
611538.3627,420 east 64th street,770,2009-09-11,1,1,0,2
773119.7417,420 east 64th street,770,2016-06-23,1,1,0,2
802462.5591,425 east 63rd street,837,2017-04-19,1,1,0,2
1044665.49,420 east 64th street,,2012-01-25,2,2,0,2
1331229.31,420 east 64th street,,2014-10-30,2,2,0,2
668728.9333,425 east 63rd street,760,2013-09-24,1,1,0,2
593255.6491,425 east 63rd street,800,2010-05-19,1,1,0,2
639488.1465,425 east 63rd street,800,2012-02-29,1,1,0,2
674900.7885,425 east 63rd street,800,2014-05-08,1,1,0,2
563072.7484,425 east 63rd street,,2009-04-14,1,1,0,3
644026.1265,425 east 63rd street,,2014-07-01,1,1,0,3
542322.9424,420 east 64th street,,2005-08-01,1,1,0,3
580634.0584,425 east 63rd street,,2004-11-08,,1,0,3
1087845.594,425 east 63rd street,1200,2013-12-06,2,2,0,3
1414975.12,425 east 63rd street,1200,2017-04-20,2,2,0,3
579884.1124,420 east 64th street,800,2012-05-22,1,1,0,3
840875.2626,425 east 63rd street,,2011-04-05,1,1,0,3
999714.1813,425 east 63rd street,,2015-07-08,1,1,0,3
599603.6157,420 east 64th street,,2015-09-21,1,,1,4
568160.8799,425 east 63rd street,,2004-09-07,,1,0,4
1064525.776,425 east 63rd street,,2010-07-07,2,2,0,4
829396.2172,420 east 64th street,850,2017-10-19,1,1,0,4
582734.1495,425 east 63rd street,750,2011-11-28,1,1,0,4
833571.5724,425 east 63rd street,,2013-08-13,,1,0,4
658852.6329,420 east 64th street,,2006-05-23,1,1,0,5
1387457.336,425 east 63rd street,1260,2007-11-26,2,2,0,5
1226568.373,420 east 64th street,1260,2014-04-15,2,2,0,5
2135823.561,425 east 63rd street,2200,2009-07-15,3,3,0,5
852397.7651,425 east 63rd street,,2005-12-09,,1,0,5
627317.3773,420 east 64th street,650,2009-12-22,1,1,0,5
591943.1478,425 east 63rd street,,2010-03-23,1,1,0,5
463632.382,425 east 63rd street,,2012-08-13,,1,0,5
610624.5194,425 east 63rd street,,2010-06-28,,1,0,6
682587.1298,420 east 64th street,,2015-05-05,,1,0,6
460734.951,425 east 63rd street,550,2005-06-20,1,1,0,6
497558.9717,425 east 63rd street,550,2013-01-25,1,1,0,6
1106176.188,420 east 64th street,,2012-09-14,2,2,0,6
1379433.777,420 east 64th street,,2018-07-30,2,2,0,6
854398.5357,425 east 63rd street,,2006-06-01,,1,0,6
691078.58,425 east 63rd street,,2010-06-16,,1,0,6
870324.185,420 east 64th street,,2018-02-20,1,1,0,6
774950.1828,420 east 64th street,800,2013-06-12,1,1,0,6
804354.2535,420 east 64th street,800,2018-12-07,1,1,0,6
647564.7239,420 east 64th street,,2015-09-21,1,,1,6
1301847.892,425 east 63rd street,,2015-08-13,2,2,0,7
839311.5309,425 east 63rd street,831,2006-08-02,1,2,0,7
911293.5243,425 east 63rd street,831,2015-08-05,1,2,0,7
673992.8793,420 east 64th street,,2005-03-14,,1,0,7
900423.7621,425 east 63rd street,950,2004-12-08,1,1,0,7
1034657.561,420 east 64th street,930,2015-02-03,1,1,0,7
523049.2149,420 east 64th street,550,2006-08-24,1,1,0,7
572719.8767,425 east 63rd street,715,2010-05-26,1,1,0,8
758931.7597,420 east 64th street,715,2018-04-24,1,1,0,8
1081750.237,425 east 63rd street,1150,2009-08-06,2,2,0,8
1015805.275,425 east 63rd street,1150,2010-06-29,2,2,0,8
1414117.552,425 east 63rd street,1150,2016-06-24,2,2,0,8
814496.2811,420 east 64th street,,2013-02-27,1,1,0,8
749235.9652,420 east 64th street,750,2008-03-25,1,1,0,8
709234.3772,425 east 63rd street,750,2013-02-27,1,1,0,8
627515.5793,425 east 63rd street,800,2005-01-21,1,1,0,8
592947.2914,425 east 63rd street,800,2010-04-15,1,1,0,8
631423.1257,420 east 64th street,800,2012-10-10,1,1,0,8
817389.8112,420 east 64th street,800,2017-09-07,1,1,0,8
780689.778,425 east 63rd street,,2005-04-29,1,1,0,9
701419.9657,425 east 63rd street,,2007-05-07,1,1,0,9
1063633.659,420 east 64th street,1250,2004-12-03,2,2,0,9
1212762.042,425 east 63rd street,1250,2006-01-19,2,2,0,9
1006495.761,420 east 64th street,1250,2011-09-01,2,2,0,9
1082598.884,425 east 63rd street,1250,2012-01-05,2,2,0,9
1449524.442,420 east 64th street,1250,2019-02-28,2,2,0,9
744785.7355,420 east 64th street,,2012-04-25,1,1,0,9
745367.6544,425 east 63rd street,760,2016-05-09,1,1,0,9
898186.4041,425 east 63rd street,,2012-12-18,1,1,0,9
875532.7843,420 east 64th street,950,2007-05-08,1,1,0,0
1062431.152,420 east 64th street,950,2007-08-29,1,1,0,0
1045946.495,420 east 64th street,950,2013-08-14,1,1,0,0
1242614.646,425 east 63rd street,,2006-01-19,1,1,0,0
1090298.752,420 east 64th street,,2010-09-20,1,1,0,0
1083829.564,420 east 64th street,,2017-06-30,1,1,0,0
705620.2095,425 east 63rd street,,2004-06-16,1,1,0,0
419504.6007,425 east 63rd street,,2004-07-23,1,1,0,0
561630.295,425 east 63rd street,,2004-09-02,1,1,0,0
643139.3868,425 east 63rd street,,2004-10-13,1,1,0,0
865131.8153,425 east 63rd street,,2004-11-30,1,1,0,0
824827.179,425 east 63rd street,,2005-01-05,1,1,0,0
554040.6965,425 east 63rd street,,2005-02-17,1,1,0,0
738182.6774,425 east 63rd street,,2005-03-24,1,1,0,0
877956.0454,425 east 63rd street,,2005-06-06,1,1,0,0
572366.997,425 east 63rd street,,2005-09-27,1,1,0,0
1431874.184,425 east 63rd street,,2005-10-31,1,1,0,0
850947.4003,425 east 63rd street,,2005-12-01,1,1,0,0
783630.858,425 east 63rd street,,2006-01-05,1,1,0,0
814318.7312,425 east 63rd street,,2006-02-28,1,1,0,0
679350.0249,425 east 63rd street,,2006-04-03,1,1,0,0
1227220.51,425 east 63rd street,,2006-06-27,1,1,0,0
452284.8619,425 east 63rd street,,2006-09-13,1,1,0,0
505704.0509,425 east 63rd street,,2007-01-08,1,1,0,0
759701.2734,425 east 63rd street,,2007-04-10,1,1,0,0
716546.0253,425 east 63rd street,,2007-06-11,1,1,0,0
573173.22,425 east 63rd street,,2007-07-18,1,1,0,0
1182762.135,425 east 63rd street,,2007-09-27,1,1,0,0
1293392.432,425 east 63rd street,,2007-11-12,1,1,0,0
742725.0614,425 east 63rd street,,2008-01-17,1,1,0,0
1004621.102,425 east 63rd street,,2008-03-12,1,1,0,0
532184.0359,425 east 63rd street,,2008-05-05,1,1,0,0
745912.4402,425 east 63rd street,,2008-07-02,1,1,0,0
617686.7457,425 east 63rd street,,2009-04-06,1,1,0,0
493824.4055,425 east 63rd street,,2009-09-24,1,1,0,0
626582.9345,425 east 63rd street,,2010-06-03,1,1,0,0
467940.0906,425 east 63rd street,,2010-11-10,1,1,0,0
1157869.674,425 east 63rd street,,2011-05-20,1,1,0,0
643584.0384,425 east 63rd street,,2012-04-02,1,1,0,0
594964.9728,420 east 64th street,,2012-11-05,1,1,0,0
750497.1434,425 east 63rd street,,2012-12-11,1,1,0,0
1538314.667,425 east 63rd street,,2013-10-17,1,1,0,0
1316671.346,425 east 63rd street,,2014-06-24,1,1,0,0
787804.2838,420 east 64th street,,2015-03-31,1,1,0,0
745317.6812,425 east 63rd street,,2015-12-29,1,1,0,0
1383207.177,425 east 63rd street,,2016-02-11,1,1,0,0
748399.8543,425 east 63rd street,,2016-07-19,1,1,0,0
761831.5434,425 east 63rd street,,2017-04-27,1,1,0,0
545885.6868,420 east 64th street,,2004-03-15,1,1,0,0
725045.5669,420 east 64th street,,2007-01-31,1,1,0,10
633125.9442,420 east 64th street,,2012-09-10,1,1,0,10
698366.9029,425 east 63rd street,835,2013-04-10,1,2,0,10
1397206.886,425 east 63rd street,,2009-12-09,2,2,0,10
580937.1033,425 east 63rd street,,2005-01-21,,1,0,10
542477.4011,425 east 63rd street,600,2006-03-21,1,1,0,10
496846.8846,420 east 64th street,600,2013-08-19,1,1,0,10
554486.7671,425 east 63rd street,530,2015-01-29,1,,1,11
1902500,425 east 63rd street,,2017-12-27,,1,0,11
1904578.859,425 east 63rd street,,2017-04-26,1,1,0,11
808508.0281,420 east 64th street,,2006-01-11,,1,0,11
660459.8931,420 east 64th street,690,2014-04-09,1,1,0,12
413387.0566,425 east 63rd street,,2004-06-18,1,1,0,12
863461.3327,425 east 63rd street,,2005-11-29,1,1,0,12
1825401.997,425 east 63rd street,,2010-05-18,,1,0,12
795332.0704,420 east 64th street,,2010-02-09,1,1,0,12
501168.6813,420 east 64th street,,2014-10-22,1,,1,12
1238582.883,425 east 63rd street,,2011-11-17,2,3,0,12
1661149.306,420 east 64th street,,2007-08-24,,1,0,12
956253.5871,425 east 63rd street,,2013-04-15,1,1,0,12
655893.2866,425 east 63rd street,770,2013-06-28,1,1,0,1
777293.4446,425 east 63rd street,,2007-09-28,1,1,0,1
607292.4433,425 east 63rd street,800,2013-12-05,1,1,0,1
670891.3188,425 east 63rd street,760,2016-11-15,1,1,0,1
417233.6872,420 east 64th street,,2005-03-23,1,1,0,1
538500.5888,420 east 64th street,,2011-12-21,1,1,0,1
755669.3029,425 east 63rd street,,2014-12-03,1,1,0,1
459352.6792,425 east 63rd street,,2009-05-13,1,1,0,1
454838.6923,420 east 64th street,,2012-10-11,1,1,0,1
707630.7313,425 east 63rd street,750,2015-01-16,1,1,0,2
532938.4018,425 east 63rd street,530,2014-06-03,1,,1,2
771589.8141,425 east 63rd street,,2017-10-30,1,1,0,2
523361.2774,420 east 64th street,800,2004-03-25,1,1,0,2
749428.2975,420 east 64th street,800,2018-01-09,1,1,0,2
662609.4796,425 east 63rd street,,2017-07-26,1,1,0,2
764025.4712,420 east 64th street,775,2017-08-21,1,1,0,3
871296.042,420 east 64th street,,2007-06-13,,1,0,3
688978.4277,425 east 63rd street,940,2004-06-25,1,2,0,3
914197.8521,425 east 63rd street,940,2017-04-26,1,2,0,3
780878.5173,425 east 63rd street,,2008-06-26,1,1,0,3
715004.6948,420 east 64th street,,2014-07-24,1,1,0,3
568212.6244,425 east 63rd street,550,2007-06-28,1,,1,3
489024.6931,425 east 63rd street,550,2009-08-24,1,,1,3
750543.8187,420 east 64th street,750,2016-05-17,1,1,0,4
480258.6942,425 east 63rd street,530,2013-03-13,1,1,0,4
603016.0633,425 east 63rd street,,2011-08-10,,1,0,4
839265.7876,420 east 64th street,,2007-03-22,1,2,0,4
603861.6892,425 east 63rd street,770,2012-01-20,1,1,0,4
752528.9569,425 east 63rd street,770,2016-07-19,1,1,0,4
1640614.296,420 east 64th street,,2014-06-02,,3,0,4
732097.0211,420 east 64th street,,2018-01-19,1,1,0,4
1438810.186,425 east 63rd street,1340,2007-05-03,2,2,0,5
1340000,420 east 64th street,1340,2017-12-11,2,2,0,5
1040871.132,425 east 63rd street,,2015-08-13,1,1,0,5
711187.9132,425 east 63rd street,,2013-09-10,1,1,0,5
1973394.139,425 east 63rd street,,2015-07-10,,1,0,5
852383.2443,420 east 64th street,,2017-03-29,1,1,0,6
870434.8926,425 east 63rd street,,2017-07-26,1,1,0,6
444812.77,425 east 63rd street,530,2010-03-26,1,,1,6
725344.8264,420 east 64th street,,2006-11-01,,1,0,6
1340021.383,425 east 63rd street,1285,2018-07-12,2,2,0,6
797437.7988,425 east 63rd street,,2015-12-16,1,1,0,6
695806.143,420 east 64th street,,2017-04-07,1,1,0,6
948314.9873,420 east 64th street,,2006-08-23,1,1,0,6
843874.1342,425 east 63rd street,,2012-07-24,1,1,0,6
781252.342,425 east 63rd street,,2012-10-22,1,1,0,6
